product_code,category,title,description,airline,airline_logo,departure_days,duration,price,master_code,product_no,list_url
ZGP5743,패키지 > 서울/인천출발 > 기타지역,[나의 다음은] 코카서스 3국 13일 #특급2박 up #두바이 관광 #텔라비 #아라랏산 #노쇼핑,프리미엄 국적기 대한항공 탑승으로 편하게 떠나는 코카서스 3국 13일 / 15명 이상시 출발 확정,대한항공,/images/air_logo/air_KE01.gif,수 출발,여행기간 13일,"4,290,000",ZGP5743,ZGP5743-250423KE,https://www.verygoodtour.com/Product/PackageList?menuCode=101210707
ZGP5748,패키지 > 서울/인천출발 > 기타지역,[카카오톡 전용] 아제르바이잔/조지아/아르메니아 11~13일 #전 일정 1급 #노쇼핑 #타슈켄트,짧은 이동시간으로 알차게 관광하는 코카서스 3국,우즈베키스탄항공,/images/air_logo/air_HY01.gif,"수, 금, 토 출발",여행기간 11일 부터,"2,990,000",ZGP5748,ZGP5748-250409HY11,https://www.verygoodtour.com/Product/PackageList?menuCode=101210707
EPP5745,패키지 > 서울/인천출발 > 기타지역,[자연의 푸르름을 마주하다] 조지아 트레킹 일주 10일 #1급호텔 #트빌리시 관광 #주타 #코룰디,"주타, 코룰디, 카즈베기까지 트레킹하러 조지아로 떠나보세요~ 최소 10명부터 출발 가능!",에미레이트항공,/images/air_logo/air_EK01.gif,수 출발,여행기간 10일,"3,890,000",EPP5745,EPP5745-250514EK,https://www.verygoodtour.com/Product/PackageList?menuCode=101210707
APP1141,패키지 > 서울/인천출발 > 동남아,[노쇼핑/월드체인 호텔UP] 싱가포르 5일 #미슐랭 특식,"노쇼핑, 젠 탕린 바이 샹그릴라, 1일 자유",대한항공 외 4개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 5일,"999,000",APP1141,APP1141-250308TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP1143,패키지 > 서울/인천출발 > 동남아,[노쇼핑/전일관광] 싱가포르 5일 #미슐랭특식,"노쇼핑, 준특급호텔 투숙, 자유일정 없는 전일 관광 패키지, 특식 3회(칠리크랩, 송파바쿠테, 페라나칸식)",대한항공 외 4개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 5일,"1,049,000",APP1143,APP1143-250308TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP0101,패키지 > 서울/인천출발 > 동남아,[두나라 여행] 싱가포르 + 바탐 5일  # 라노섬 투어 # 관광+휴양,[싱가포르의 모습과 맛을 딱 갓춘] 싱가포르 알짜배기 관광지 둘러보고 바탐에서 여유있게 반나절 휴양,대한항공 외 4개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 5일,"949,000",APP0101,APP0101-250305TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP5141,패키지 > 서울/인천출발 > 동남아,[노쇼핑/1일자유] 싱가포르 5일 # 특식3회,"노쇼핑, 특식 3회, 시내위치 4성급 호텔 투숙",대한항공 외 4개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 5일,"899,000",APP5141,APP5141-250308TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP1142,패키지 > 서울/인천출발 > 동남아,[노쇼핑 / 마리나베이샌즈 호텔 1박 포함] 싱가포르 5일 # 1일자유,"노쇼핑, 마리나베이샌즈 1박 포함, 특식 3회(칠리크랩, 송파바쿠테, 페라나칸식)",대한항공 외 4개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 5일,"1,599,000",APP1142,APP1142-250309TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP1144,패키지 > 서울/인천출발 > 동남아,[노쇼핑/5성 아웃포스트 호텔 2박] 싱가포르 5일 #1일자유,"노쇼핑, 센토사섬 위치 초특급리조트 투숙, 특식 3회(레드하우스 칠리크랩, 송파바쿠테, 페라나칸식)",대한항공 외 4개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 5일,"1,099,000",APP1144,APP1144-250305TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP010,패키지 > 서울/인천출발 > 동남아,[3개국 관광] 싱가포르 + 조호바루 + 바탐 5일,싱가포르+말레이시아+인도네시아 각 나라의 문화를 한 번에 체험,아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일,"1,099,000",APP010,APP010-250308TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP7143,패키지 > 서울/인천출발 > 동남아,[4인 출발 확정] 싱가포르 5일 #노팁+노쇼핑+노옵션 #전일 관광 #시내 특급호텔,"SG클린 인증 특급호텔 투숙, 전 일정 알찬 패키지 일정, 특식 4회, 오차드몰 자유쇼핑",대한항공 외 4개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 4일 부터,"1,749,000",APP7143,APP7143-250305TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP2123,패키지 > 서울/인천출발 > 동남아,[마리나베이샌즈 1박 + 유니버셜] 싱가포르 5일 #노쇼핑+노옵션,"[마리나베이샌즈 1박 포함] 전 일정  시내위치 특급호텔, 유니버셜스튜디오, 특식 2회",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일,"1,849,000",APP2123,APP2123-250308TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP2124,패키지 > 서울/인천출발 > 동남아,[노쇼핑+노옵션/유니버셜 스튜디오] 싱가포르 5일,"오차드로드 위치 특급 호텔 투숙, 유니버셜스튜디오 티켓 포함, 특식 2회",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일,"1,349,000",APP2124,APP2124-250308TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APF371,자유여행 > 서울/인천출발 > 동남아,[오차드로드 위치 호텔] 싱가포르 자유여행 5일,"젠 탕린 바이 샹그릴라 또는 동급 호텔 3박, 조식, 보험 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"899,000",APF371,APF371-250306TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP0145,자유여행 > 서울/인천출발 > 동남아,[이비스 싱가포르 온 벤쿨렌] 싱가포르 자유여행 5일 /6일,"위치 좋은 인기 호텔 ! 왕복항공권+숙박+조식, 여행자보험 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"749,000",APP0145,APP0145-250306TW1,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP0888,패키지 > 서울/인천출발 > 동남아,[2025년 연휴] 싱가포르 5일 #노쇼핑 #미슐랭특식,"[1일 자유 VS 전일관광] 노쇼핑, 특식 3회(칠리크랩, 송파바쿠테, 페라나칸식)",대한항공 외 1개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 5일,"1,249,000",APP0888,APP0888-250301TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APP3400,패키지 > 서울/인천출발 > 동남아,[4인 출발 확정] 싱가포르 5일 # 마리나베이샌즈 2박 #노팁+노쇼핑+노옵션 #1일자유,"[마리나베이샌즈 2박 포함] 노쇼핑,노옵션, 노팁으로 편한하게, 특식2회, 1일 자유일정",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일,"2,599,000",APP3400,APP3400-250308TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APF323,자유여행 > 서울/인천출발 > 동남아,[마리나베이샌즈 1박 포함] 싱가포르 자유여행 5일,"시내위치 호텔 2박 + 마리나베이샌즈 1박, 여행자보험 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일,"1,279,000",APF323,APF323-250309TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101150101
APF357,자유여행 > 서울/인천출발 > 동남아,[초특급 호텔] 싱가포르 자유여행 5일,"럭셔리 호캉스, 전일 5성급 호텔 투숙, 조식, 보험 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"1,519,000",APF357,APF357-250307TW1,https://www.verygoodtour.com/Product/PackageList?menuCode=101150102
APP0115,자유여행 > 서울/인천출발 > 동남아,[마리나베이샌즈 2박 포함] 싱가포르 자유여행 5일,"시내위치 호텔 1박 + 마리나베이샌즈 2박, 여행자보험 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일,"1,769,000",APP0115,APP0115-250307TW1,https://www.verygoodtour.com/Product/PackageList?menuCode=101150102
APG300,골프 > 서울/인천출발 > 동남아,■2인부터 라운딩 가능■[3色 무제한 라운딩] 바탐 골프 5일 / 6일,바탐힐 OR 인다푸리 OR 바탐아일랜드 C.C 에서 즐기는 무제한 라운딩,제주항공,/images/air_logo/air_7C01.gif,"수, 토 출발",여행기간 5일 부터,"949,000",APG300,APG300-2503057C5,https://www.verygoodtour.com/Product/PackageList?menuCode=101150103
APG400,골프 > 서울/인천출발 > 동남아,[노쇼핑/초특급 호텔] 바탐 품격 골프 5일 / 6일,빠당 수카자디 OR 사우스링크 C.C 에서 즐기는 무제한 라운딩,제주항공,/images/air_logo/air_7C01.gif,"수, 토 출발",여행기간 5일 부터,"1,099,000",APG400,APG400-2503057C5,https://www.verygoodtour.com/Product/PackageList?menuCode=101150103
APP7449,패키지 > 서울/인천출발 > 동남아,[시내위치 호텔/NO쇼핑] 코타키나발루 5일 #호핑투어/자유일정/레이트체크아웃,"가성비 호텔투숙, 호핑투어(스노클링+해수욕)와 여유있는 늦은 체크아웃, 하루자유일정 포함 그리고 NO쇼핑 조건",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"399,000",APP7449,APP7449-250419TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP7459,패키지 > 서울/인천출발 > 동남아,[5성 르메르디앙 호텔/NO쇼핑] 코타키나발루 5일 #호핑투어/자유일정/15시체크아웃,"시내중심 5성 특급 호텔투숙, 호핑투어(스노클링+해수욕)와 여유있는 15시 늦은 체크아웃, 하루자유일정 포함 그리고 NO쇼핑 조건",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"499,000",APP7459,APP7459-250419TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP3308,패키지 > 서울/인천출발 > 동남아,[시내중심 워터프론트 앞_시타딘호텔] 코타키나발루 5일 #NO쇼핑/신규호텔/18시체크아웃/호핑투어,"시내중심 호텔, 산호섬 호핑투어(스노클링+해변해수욕), 2024년 신규오픈 호텔투숙과 여유있는 18시체크아웃이 포함된 NO쇼핑상품",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"529,000",APP3308,APP3308-250513LJ,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP1487,패키지 > 서울/인천출발 > 동남아,[5성 수트라하버 퍼시픽 리조트] 코타키나발루 5일 #노쇼핑/호핑투어/자유일정,"시내근접 리조트, 산호섬 호핑투어(스노클링+해변해수욕), 최근 레노베이션완료",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"599,000",APP1487,APP1487-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP3206,패키지 > 서울/인천출발 > 동남아,[5성 샹그릴라 탄중아루 리조트/NO쇼핑] 코타키나발루 5일 #씨뷰UP /16시체크아웃/호핑투어,"[사전예약 반값할인 이벤트] 반딧불투어 $60 → $30 할인 적용가능,시내근접 리조트, 산호섬 호핑투어(스노클링+해변해수욕)",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"739,000",APP3206,APP3206-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP0400,패키지 > 서울/인천출발 > 동남아,[특급 넥서스리조트/ 오션프리미어룸 선착순UP!] 코타키나발루 5일 #/호핑투어/자유일정/자연비치보유,"3km 자연비치보유, 오션파노라마 디럭스룸 → 프리미어룸 선착순 무료업그레이드!  호핑투어, 시티투어+야시장관광",아시아나항공 외 3개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"399,000",APP0400,APP0400-250419TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP7446,패키지 > 서울/인천출발 > 동남아,[시내중심_5성급 호텔] 코타키나발루 5일 #호핑투어/자유일정/반딧불투어 $110상당 옵션 포함,"[르메르디앙 또는 동급] 시내중심 특급호텔 투숙, 호핑투어, 자유일정, 반딧불 투어 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"519,000",APP7446,APP7446-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP3302,패키지 > 서울/인천출발 > 동남아,[5성 수트라하버 마젤란 리조트] 코타키나발루 5 #노쇼핑/호핑/반딧불/17시체크아웃/자유일정,"시내근접 리조트, 산호섬 호핑투어(스노클링+해변해수욕), 선셋감상과 반딧불투어포함된 NO쇼핑상품, 17시 늦은 체크아웃",아시아나항공 외 3개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"649,000",APP3302,APP3302-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP7450,패키지 > 서울/인천출발 > 동남아,[준특급 밍가든 호텔] 코타키나발루 5일 #시내중심/호핑투어,"[시내중심 준특급 호텔] 산호섬 호핑투어, 자유일정포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"299,000",APP7450,APP7450-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP7440,패키지 > 서울/인천출발 > 동남아,[판보르네오 호텔] 코타키나발루 5일/6일 #시내중심/호핑투어/자유일정,"[시내중심 준특급 호텔] 산호섬 호핑투어, 자유일정포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"299,000",APP7440,APP7440-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP3312,패키지 > 서울/인천출발 > 동남아,[5성 수트라하버 리조트_$150상당] 코타키나발루 5일/6일 #호핑투어 #낚시투어&요트선셋투어,"타사비교 필수! 참좋은만의 특별한 상품! 신상 요트선셋감상과 바다낚시(줄낚시), 선상식 제공, 호핑투어와 야시장관광까지 포함!",아시아나항공 외 3개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"699,000",APP3312,APP3312-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP1486,패키지 > 서울/인천출발 > 동남아,[5성 수트라하버 마젤란 리조트] 코타키나발루 5 #노쇼핑/호핑투어/18시체크아웃/자유일정,"시내근접 리조트, 산호섬 호핑투어(스노클링+해변해수욕)",아시아나항공 외 3개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"679,000",APP1486,APP1486-2503037C,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP0351,패키지 > 서울/인천출발 > 동남아,[코타키나발루_수트라하버 퍼시픽 골드카드2일 포함] 자유여행 + 18시 체크아웃 5일/6일,[노팁/노쇼핑] 골드카드 2일 이용 일정시 호텔식 및 부대시설 무료이용 또는 할인혜택!,아시아나항공 외 3개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 5일 부터,"989,000",APP0351,APP0351-250419TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
APP1490,패키지 > 서울/인천출발 > 동남아,[5성 시내특급_메리어트 호텔_인피니티 풀 보유] 코타키나발루 5일 #호핑투어/반딧불투어/시내라운지,"SNS 핫 한 인피니티 풀 보유 5성 시내특급 메리어트 호텔 , 호핑투어&반딧불투어&시내라운지이용권 제공",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"699,000",APP1490,APP1490-250310LJ,https://www.verygoodtour.com/Product/PackageList?menuCode=101150201
